gene_id,strand,lost_len,ctrl_len,lost_at_frac,ctrl_at_frac,lost_are_pent,ctrl_are_pent,lost_are_nona,ctrl_are_nona,lost_miR-34a-5p,ctrl_miR-34a-5p,lost_let-7a-5p,ctrl_let-7a-5p,lost_miR-21-5p,ctrl_miR-21-5p,lost_miR-221-3p,ctrl_miR-221-3p,lost_miR-17-5p,ctrl_miR-17-5p,lost_miR-155-5p,ctrl_miR-155-5p,symbol,lost_seed_total,ctrl_seed_total
ENSG00000100055,+,26240,26240,0.44679878048780486,0.48883384146341463,21,16,1,0,4,4,1,2,1,0,0,1,2,7,1,0,CYTH4,9,14
ENSG00000100083,+,14046,14046,0.44831268688594617,0.4880392994446818,8,17,0,1,5,2,1,1,3,1,1,1,5,7,1,0,GGA1,16,12
ENSG00000100147,+,6129,6129,0.508565834557024,0.491434165442976,5,6,0,0,0,0,0,0,0,0,1,0,2,2,0,1,CCDC134,3,3
ENSG00000100284,+,37817,37817,0.4569637993494989,0.5692942327524658,17,70,0,1,6,4,0,0,0,2,0,1,13,10,0,4,TOM1,19,21
ENSG00000100376,+,10214,10214,0.5181123947523008,0.49676914039553555,17,9,2,1,2,1,3,0,0,0,0,0,4,3,0,0,FAM118A,9,4
ENSG00000100387,+,15051,15051,0.5532522755963059,0.5406949704338582,25,21,5,0,2,2,3,1,0,0,0,1,5,6,0,0,RBX1,10,10
ENSG00000100416,+,17082,17082,0.4737735628146587,0.47828123170588926,11,17,0,3,2,1,0,1,0,1,0,1,3,3,1,0,TRMU,6,7
ENSG00000100519,+,10694,10694,0.6231531700018702,0.5817280718159715,31,30,0,0,0,0,1,2,1,0,2,0,5,5,1,2,PSMC6,10,9
ENSG00000100614,+,6086,6086,0.6910943148209004,0.6220834702596122,20,15,0,1,0,1,0,0,0,1,0,0,1,1,1,1,PPM1A,2,4
ENSG00000100711,+,1662,1662,0.39651022864019253,0.42117930204572807,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,ZFYVE21,1,2
ENSG00000100749,+,15453,15453,0.6535300588882418,0.6440173429107616,53,48,0,2,1,1,0,1,1,0,2,1,0,2,0,1,VRK1,4,6
ENSG00000100916,+,41075,41075,0.6199634814363968,0.5739744370054778,120,82,5,7,4,4,1,3,3,4,1,1,9,17,2,3,BRMS1L,20,32
ENSG00000100982,+,9677,9677,0.46491681306189936,0.48300093004030176,8,14,2,3,2,0,0,0,2,0,0,1,1,8,0,0,PCIF1,5,9
ENSG00000101000,+,18124,18124,0.5819355550651071,0.5351467667181637,32,24,1,1,0,0,5,1,2,1,0,1,7,6,1,1,PROCR,15,10
ENSG00000101152,+,17342,17342,0.5013262599469496,0.43962634067581596,12,12,2,0,1,7,1,1,0,1,0,0,6,0,0,0,DNAJC5,8,9
ENSG00000101193,+,2358,2358,0.5110262934690416,0.5169635284139101,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GID8,0,1
ENSG00000101443,+,673,673,0.5468053491827637,0.5705794947994056,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,WFDC2,1,0
ENSG00000101447,+,22764,22764,0.544280442804428,0.5076436478650501,32,30,0,2,2,4,3,2,1,1,0,2,9,3,3,3,FAM83D,18,15
ENSG00000101544,+,10739,10739,0.5961448924480864,0.5263059875221157,17,22,2,4,0,3,0,0,1,0,0,0,2,6,1,2,ADNP2,4,11
ENSG00000101639,+,9673,9673,0.5872014886798305,0.6086012612426341,27,28,1,2,0,3,0,0,0,0,0,1,1,0,1,1,CEP192,2,5
ENSG00000102221,+,23803,23803,0.5897575935806411,0.6059320253749527,40,56,1,3,3,1,1,2,0,1,2,2,6,7,1,1,JADE3,13,14
ENSG00000102241,+,9930,9930,0.6382678751258811,0.5882175226586103,42,27,1,2,1,1,1,0,0,0,2,0,0,0,0,0,HTATSF1,4,1
ENSG00000102245,+,13963,13963,0.584902957817088,0.5654229033875242,25,20,0,1,0,0,0,0,0,0,0,0,2,5,0,2,CD40LG,2,7
ENSG00000102316,+,7237,7237,0.48113859333978165,0.5916816360370319,7,15,0,0,0,1,0,0,0,0,1,0,1,0,0,0,MAGED2,2,1
ENSG00000102543,+,16154,16154,0.6257892781973505,0.574594527671165,52,25,2,0,0,1,1,0,0,0,1,1,2,6,2,1,CDADC1,6,9
ENSG00000102678,+,28214,28214,0.5672006805132204,0.5757779825618488,49,65,0,2,2,1,3,2,3,0,3,2,2,5,1,2,FGF9,14,12
ENSG00000103152,+,1682,1682,0.40309155766944116,0.375743162901308,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,MPG,0,5
ENSG00000103353,+,10301,10301,0.5377147849723328,0.5348995243180273,15,9,1,1,1,2,1,0,2,0,0,0,6,3,0,0,UBFD1,10,5
ENSG00000103485,+,19744,19744,0.48105753646677474,0.49235210696920584,29,16,10,3,3,2,2,3,0,0,0,0,7,13,0,0,QPRT,12,18
ENSG00000103671,+,9272,9272,0.5760353753235548,0.5793787748058671,12,19,1,0,1,0,0,0,0,0,0,0,4,5,0,1,TRIP4,5,6
ENSG00000104413,+,38679,38679,0.6033506553944,0.5726880219240414,105,72,3,5,3,5,4,5,3,4,1,1,14,7,4,2,ESRP1,29,24
ENSG00000104738,+,14156,14156,0.5558773664877084,0.5379344447584063,23,16,0,0,0,1,1,0,0,0,0,0,6,9,1,1,MCM4,8,11
ENSG00000105058,+,147,147,0.54421768707483,0.38095238095238093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAM32A,0,0
ENSG00000105197,+,9893,9893,0.47710502375416963,0.44880218336197314,9,3,2,0,0,0,1,0,0,0,1,0,1,1,0,0,TIMM50,3,1
ENSG00000105325,+,18046,18046,0.39332816136539955,0.4413166352654328,1,7,0,0,3,3,2,0,0,1,1,1,1,5,0,1,FZR1,7,11
ENSG00000105671,+,5537,5537,0.4217085064114141,0.47137439046415025,3,1,0,0,0,1,0,1,0,0,0,0,2,1,0,0,DDX49,2,3
ENSG00000105699,+,8701,8701,0.45672911159636825,0.47822089415009766,6,11,1,0,3,0,0,1,0,0,0,1,2,5,1,0,LSR,6,7
ENSG00000105792,+,40739,40739,0.6454748521073174,0.6326124843516041,132,134,5,1,2,2,2,5,1,2,2,0,3,7,5,2,CFAP69,15,18
ENSG00000105793,+,36554,36554,0.6220386277835531,0.603408655687476,94,83,3,6,4,1,1,1,3,1,0,1,4,4,2,6,GTPBP10,14,14
ENSG00000105948,+,16869,16869,0.621198648408323,0.6279566067935266,44,50,0,2,0,0,1,0,1,0,0,0,5,7,1,1,TTC26,8,8
ENSG00000105971,+,3585,3585,0.6245467224546722,0.4800557880055788,13,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,CAV2,1,2
ENSG00000105974,+,22326,22326,0.5898056078115202,0.5873421123353937,56,48,4,7,1,0,1,0,0,3,1,0,2,4,2,3,CAV1,7,10
ENSG00000106028,+,941,941,0.6089266737513284,0.665249734325186,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SSBP1,1,0
ENSG00000106144,+,10426,10426,0.580855553424132,0.5247458277383464,19,7,0,0,2,0,0,0,0,0,0,1,2,1,0,0,CASP2,4,2
ENSG00000106263,+,16075,16075,0.4758942457231726,0.5013374805598756,11,28,1,7,3,1,1,0,1,1,1,1,3,7,1,1,EIF3B,10,11
ENSG00000106351,+,30383,30383,0.49741631833591154,0.5159793305466873,33,59,6,19,3,2,2,5,0,0,1,0,6,16,2,1,AGFG2,14,24
ENSG00000106460,+,16809,16809,0.6578023677791659,0.6346600035695164,58,52,5,2,1,0,2,2,1,0,0,0,1,1,1,0,TMEM106B,6,3
ENSG00000107185,+,9766,9766,0.5338930985050174,0.4960065533483514,18,11,1,0,1,2,0,2,0,1,0,0,2,1,0,1,RGP1,3,7
ENSG00000107485,+,4638,4638,0.5543337645536869,0.5545493747304873,8,6,0,0,1,0,2,0,2,1,0,0,1,0,1,0,GATA3,7,1
ENSG00000107819,+,421,421,0.503562945368171,0.49643705463182897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SFXN3,0,0
ENSG00000107949,+,25146,25146,0.5673268114212996,0.5582995307404757,57,44,3,1,6,4,0,2,0,1,2,0,4,4,3,1,BCCIP,15,12
ENSG00000107954,+,8571,8571,0.46809007117022516,0.48302415120756037,6,9,1,0,2,5,0,1,0,0,0,0,3,2,0,0,NEURL1,5,8
ENSG00000108179,+,2369,2369,0.5517095821021528,0.47572815533980584,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PPIF,0,1
ENSG00000108523,+,2796,2796,0.488555078683834,0.4116595135908441,1,3,0,0,1,0,0,0,0,0,0,1,1,1,0,0,RNF167,2,2
ENSG00000108557,+,8040,8040,0.420273631840796,0.37276119402985075,9,1,8,0,1,7,0,2,0,0,0,0,0,0,0,0,RAI1,1,9
ENSG00000108591,+,2425,2425,0.5175257731958763,0.502680412371134,4,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,DRG2,3,1
ENSG00000108963,+,4614,4614,0.4260944950151712,0.4039878630255743,0,2,0,0,1,3,0,1,0,0,0,0,1,0,0,0,DPH1,2,4
ENSG00000109111,+,30002,30002,0.5369308712752483,0.525131657889474,37,39,1,5,3,8,2,3,0,2,0,2,10,14,3,2,SUPT6H,18,31
ENSG00000109321,+,4806,4806,0.6568872243029547,0.5776113191843529,16,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,AREG,3,0
ENSG00000109536,+,19753,19753,0.6475978332405204,0.5947451020098213,74,39,3,2,1,2,2,0,5,1,3,0,2,2,4,1,FRG1,17,6
ENSG00000109680,+,1452,1452,0.5867768595041323,0.5048209366391184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TBC1D19,0,1
ENSG00000109743,+,4977,4977,0.548724131002612,0.596745027124774,13,12,0,0,1,1,0,0,0,0,0,1,1,2,0,0,BST1,2,4
ENSG00000110074,+,7432,7432,0.49488697524219594,0.5119752421959096,7,7,2,1,1,1,2,0,0,1,0,1,0,2,0,1,FOXRED1,3,6
ENSG00000110080,+,26531,26531,0.49658889600844297,0.4813991180128906,33,25,2,0,3,3,1,2,1,1,1,2,5,6,0,0,ST3GAL4,11,14
ENSG00000110218,+,49707,49707,0.5742853119278974,0.5803206791799947,118,117,3,6,4,7,2,3,5,2,1,2,8,5,5,5,PANX1,25,24
ENSG00000110628,+,3837,3837,0.3554860568152202,0.3692989314568673,1,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,SLC22A18,1,4
ENSG00000111145,+,1395,1395,0.6802867383512545,0.5455197132616487,4,3,0,0,0,0,0,0,1,0,0,0,0,2,1,0,ELK3,2,2
ENSG00000111186,+,1595,1595,0.6181818181818182,0.5843260188087774,6,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,WNT5B,1,2
ENSG00000111203,+,23741,23741,0.49879954509077123,0.5044016680005055,17,25,0,0,0,3,2,2,1,0,0,1,9,10,1,2,ITFG2,13,18
ENSG00000111276,+,7116,7116,0.5476391231028668,0.5147554806070826,19,4,0,0,1,2,0,1,0,0,2,0,0,1,1,0,CDKN1B,4,4
ENSG00000111676,+,14740,14740,0.44382632293080054,0.4525780189959294,4,8,0,3,5,1,3,2,0,0,0,0,0,4,0,0,ATN1,8,7
ENSG00000111707,+,25862,25862,0.5629495011986698,0.5397107725620601,60,43,15,4,1,1,2,1,2,0,0,1,4,7,2,1,SUDS3,11,11
ENSG00000111725,+,12009,12009,0.5326005495878091,0.5656590890165709,15,19,0,1,0,1,1,0,1,0,1,0,1,1,1,0,PRKAB1,5,2
ENSG00000112062,+,29847,29847,0.5927228867222837,0.6138975441417898,65,88,8,4,0,1,0,3,1,3,0,3,7,8,2,0,MAPK14,10,18
ENSG00000112081,+,8650,8650,0.5552601156069364,0.6067052023121388,14,22,1,0,2,0,0,0,1,1,0,1,3,1,0,0,SRSF3,6,3
ENSG00000112208,+,2493,2493,0.5916566385880465,0.6530284797432812,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BAG2,0,0
ENSG00000112658,+,4704,4704,0.4861819727891156,0.4887329931972789,9,6,0,0,1,0,2,2,0,0,0,0,0,0,0,1,SRF,3,3
ENSG00000112941,+,5280,5280,0.5486742424242425,0.41761363636363635,6,7,0,0,1,0,0,0,0,0,0,0,1,0,1,0,TENT4A,3,0
ENSG00000113119,+,3802,3802,0.4860599684376644,0.5039452919516044,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,TMCO6,1,1
ENSG00000113716,+,49681,49681,0.5668162879169099,0.571788007487772,93,106,2,12,4,2,2,3,4,5,4,0,10,12,5,4,HMGXB3,29,26
ENSG00000114023,+,15109,15109,0.6167185121450791,0.5924945396783374,46,35,2,1,2,2,1,1,1,0,1,0,4,3,0,1,FAM162A,9,7
ENSG00000114125,+,5283,5283,0.6369487033882264,0.5385197804277873,18,11,0,0,2,0,0,2,2,0,0,0,0,0,0,0,RNF7,4,2
ENSG00000114573,+,10246,10246,0.6065781768495022,0.6360530938902986,27,44,1,2,2,0,0,1,1,0,0,1,3,2,0,0,ATP6V1A,6,4
ENSG00000114638,+,972,972,0.5781893004115226,0.5864197530864198,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,UPK1B,0,1
ENSG00000114738,+,40599,40599,0.4668095273282593,0.4597896499913791,19,26,0,0,11,10,4,8,2,2,3,1,7,9,0,0,MAPKAPK3,27,30
ENSG00000114867,+,18458,18458,0.4747534944197638,0.5021670820240546,12,25,3,7,4,1,0,3,0,1,0,1,4,5,1,0,EIF4G1,9,11
ENSG00000115282,+,6088,6088,0.5154402102496715,0.4766754270696452,13,3,3,0,0,1,1,0,0,0,0,0,3,2,0,1,TTC31,4,4
ENSG00000115368,+,17626,17626,0.6378645183252014,0.6160217859979575,53,37,1,0,0,0,1,2,2,4,1,1,0,2,1,1,WDR75,5,10
ENSG00000115523,+,2777,2777,0.45372704357220023,0.5253871083903493,1,3,0,0,0,2,0,0,0,0,0,0,1,1,0,0,GNLY,1,3
ENSG00000115738,+,5085,5085,0.5166175024582105,0.46764995083579153,8,7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,ID2,1,2
ENSG00000116017,+,28357,28357,0.41813308883168177,0.3920372394823148,15,20,4,7,11,4,0,2,0,0,0,0,12,9,0,0,ARID3A,23,15
ENSG00000116754,+,46366,46366,0.6288659793814433,0.6396713108743476,145,133,2,4,3,2,2,3,2,5,4,0,6,12,4,1,SRSF11,21,23
ENSG00000117143,+,16306,16306,0.6117993376671164,0.5827302833312891,56,45,7,4,0,1,2,0,2,1,0,1,1,2,5,1,UAP1,10,6
ENSG00000117360,+,13873,13873,0.5462408995891299,0.5439342607943487,23,33,0,10,0,2,0,1,0,0,0,0,5,5,2,0,PRPF3,7,8
ENSG00000117602,+,29758,29758,0.5800793064050004,0.534545332347604,71,51,7,3,1,2,7,2,5,1,0,1,15,15,1,3,RCAN3,29,24
ENSG00000117676,+,37459,37459,0.47131530473317496,0.5009210069676179,25,43,1,5,4,4,8,7,2,2,0,1,12,24,1,0,RPS6KA1,27,38
ENSG00000118308,+,30932,30932,0.6219125824388982,0.6092072934178198,78,77,3,3,2,4,2,3,4,4,2,1,6,4,5,2,LRMP,21,18
ENSG00000118600,+,22774,22774,0.6162729428295425,0.6182049705804865,62,48,0,2,1,2,3,3,1,2,0,5,5,6,0,1,RXYLT1,10,19
ENSG00000118620,+,41685,41685,0.6168166006956939,0.5791291831594099,134,67,17,1,1,2,0,1,4,2,3,2,11,16,2,3,ZNF430,21,26
ENSG00000119411,+,7018,7018,0.5406098603590767,0.5481618694784839,10,10,0,2,2,2,1,1,0,0,0,1,2,3,1,0,BSPRY,6,7
ENSG00000119508,+,43591,43591,0.5872542497304489,0.5938152370902251,112,114,1,5,6,2,3,5,4,1,0,2,9,5,2,5,NR4A3,24,20
ENSG00000119596,+,30090,30090,0.6058158856763044,0.5760717846460618,98,66,7,2,4,2,3,2,0,1,1,0,11,10,1,2,YLPM1,20,17
ENSG00000119636,+,16885,16885,0.571809298193663,0.5656499851939591,31,41,6,10,3,2,0,3,0,3,0,0,10,9,2,1,BBOF1,15,18
ENSG00000119661,+,14006,14006,0.5304869341710695,0.5833214336712838,18,26,0,1,2,1,0,2,0,1,0,0,2,6,0,2,DNAL1,4,12
ENSG00000119707,+,26882,26882,0.5942266200431515,0.5765940034223644,70,70,6,6,3,2,5,0,0,3,0,1,3,8,1,3,RBM25,12,17
ENSG00000119723,+,1111,1111,0.5256525652565257,0.5706570657065707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COQ6,0,0
ENSG00000119888,+,6332,6332,0.5822804801010739,0.6084965255843335,14,17,4,0,0,1,0,0,0,0,0,0,4,2,1,0,EPCAM,5,3
ENSG00000119922,+,3059,3059,0.5809087937234391,0.5786204642039883,2,5,0,0,1,1,0,1,0,0,1,0,0,0,0,1,IFIT2,2,3
ENSG00000119950,+,36032,36032,0.6339920071047958,0.5860346358792184,103,69,0,2,1,4,5,3,7,3,6,2,6,6,2,6,MXI1,27,24
ENSG00000119979,+,30434,30434,0.5505355852007623,0.5248406387592823,48,37,1,2,4,4,3,2,0,1,1,0,14,22,2,1,DENND10,24,30
ENSG00000120314,+,560,560,0.5178571428571429,0.45357142857142857,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,WDR55,0,1
ENSG00000120675,+,281,281,0.6156583629893239,0.693950177935943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNAJC15,0,0
ENSG00000120688,+,3069,3069,0.6490713587487781,0.6177908113391984,13,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,WBP4,0,1
ENSG00000120709,+,5576,5576,0.48977761836441897,0.5007173601147776,5,3,0,0,1,0,1,0,0,1,0,1,2,1,0,0,FAM53C,4,3
ENSG00000120949,+,5393,5393,0.4379751529760801,0.5041720749119228,6,5,0,1,1,0,0,0,0,0,0,0,0,3,0,0,TNFRSF8,1,3
ENSG00000121644,+,43340,43340,0.6045685279187817,0.575703737886479,92,85,7,11,3,4,2,1,0,5,2,2,9,9,2,3,DESI2,18,24
ENSG00000122034,+,365,365,0.6136986301369863,0.6054794520547945,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GTF3A,0,0
ENSG00000122188,+,7005,7005,0.5448965024982155,0.5287651677373305,6,9,0,1,0,0,0,0,1,0,0,0,1,4,0,0,LAX1,2,4
ENSG00000122224,+,14017,14017,0.5748733680530784,0.5605336377256189,27,30,3,0,0,1,1,3,0,1,1,0,3,2,0,0,LY9,5,7
ENSG00000122257,+,29277,29277,0.6396488711275062,0.5426443966253373,87,46,0,10,0,2,2,0,2,0,3,2,2,12,7,2,RBBP6,16,18
ENSG00000122642,+,47103,47103,0.5526187291679936,0.5525338088869074,98,79,7,4,4,7,2,7,2,1,0,4,12,16,3,0,FKBP9,23,35
ENSG00000122694,+,14144,14144,0.510039592760181,0.46804298642533937,13,15,0,0,1,4,1,0,0,0,0,0,7,0,0,0,GLIPR2,9,4
ENSG00000122705,+,4677,4677,0.5591190934359632,0.5341030575155014,7,7,0,0,0,2,0,1,0,1,0,1,2,0,0,0,CLTA,2,5
ENSG00000123836,+,34883,34883,0.568643751970874,0.5536507754493593,61,60,2,2,2,3,2,5,4,1,1,2,7,7,4,1,PFKFB2,20,19
ENSG00000123838,+,17346,17346,0.596564049348553,0.6256773895999077,41,61,1,1,0,1,0,0,1,0,0,3,4,4,2,0,C4BPA,7,8
ENSG00000124171,+,2433,2433,0.5815865187011919,0.6177558569667078,3,10,0,0,0,0,1,0,1,0,0,0,0,1,0,0,PARD6B,2,1
ENSG00000124222,+,23770,23770,0.6000841396718553,0.4798485485906605,75,28,8,0,3,1,1,2,1,0,2,0,4,2,1,0,STX16,12,5
ENSG00000124228,+,10389,10389,0.5091924150543844,0.5311387043988834,8,8,0,3,1,0,0,0,1,0,0,1,1,3,0,0,DDX27,3,4
ENSG00000124333,+,43586,43586,0.6161611526636993,0.609691185242968,124,138,5,14,1,2,2,3,5,3,1,3,2,5,2,3,VAMP7,13,19
ENSG00000125375,+,1200,1200,0.6166666666666667,0.5358333333333334,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,DMAC2L,1,1
ENSG00000125430,+,37287,37287,0.549065357899536,0.5449352321184326,67,67,3,0,1,2,2,5,1,3,1,0,4,9,0,0,HS3ST3B1,9,19
ENSG00000125445,+,3910,3910,0.4759590792838875,0.48056265984654734,4,4,0,0,2,0,1,1,0,0,1,1,0,0,0,0,MRPS7,4,2
ENSG00000125484,+,314,314,0.5700636942675159,0.6560509554140127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GTF3C4,0,0
ENSG00000125656,+,998,998,0.4849699398797595,0.4248496993987976,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLPP,0,0
ENSG00000125812,+,6108,6108,0.5705631958087753,0.49885396201702686,8,13,0,0,0,0,0,0,0,1,0,0,1,0,0,2,GZF1,1,3
ENSG00000125818,+,26070,26070,0.5743766781741465,0.5577675489067894,47,31,2,0,2,3,0,3,1,1,3,3,1,3,1,3,PSMF1,8,16
ENSG00000125826,+,2741,2741,0.5994162714337833,0.3863553447646844,7,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,RBCK1,0,1
ENSG00000126001,+,19639,19639,0.49391516879678193,0.5414735984520597,17,21,1,1,1,1,1,3,0,1,2,0,4,8,0,0,CEP250,8,13
ENSG00000126391,+,6701,6701,0.42739889568721084,0.47455603641247573,3,15,0,8,1,0,0,0,0,0,0,0,4,4,0,0,FRMD8,5,4
ENSG00000127511,+,16732,16732,0.4341979440592876,0.4925292852020081,14,18,4,1,2,1,0,0,0,0,0,1,3,3,0,0,SIN3B,5,5
ENSG00000127528,+,4304,4304,0.4900092936802974,0.3603624535315985,2,5,0,0,1,0,1,0,0,0,0,0,3,1,0,0,KLF2,5,1
ENSG00000127993,+,2599,2599,0.6133128126202385,0.5494420931127356,6,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RBM48,0,1
ENSG00000128050,+,900,900,0.5711111111111111,0.6522222222222223,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PAICS,0,0
ENSG00000128534,+,3414,3414,0.6695957820738138,0.6572934973637962,19,12,0,0,0,1,0,0,0,1,0,0,1,0,0,0,LSM8,1,2
ENSG00000128928,+,784,784,0.5625,0.4107142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,IVD,0,1
ENSG00000129250,+,1578,1578,0.49493029150823825,0.4157160963244613,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,KIF1C,1,1
ENSG00000129351,+,9946,9946,0.4407802131510155,0.5019103157048059,4,10,0,1,4,1,0,1,0,0,0,0,1,1,1,0,ILF3,6,3
ENSG00000129691,+,27624,27624,0.5818491167101072,0.5322545612510861,62,32,8,0,3,2,1,0,3,1,2,1,13,9,1,1,ASH2L,23,14
ENSG00000129824,+,16969,16969,0.5839471978313395,0.5854204726265543,24,33,1,1,0,3,1,1,1,1,1,0,1,4,0,0,RPS4Y1,4,9
ENSG00000130202,+,18568,18568,0.49396811719086603,0.44765187419215857,20,17,0,3,4,3,2,0,0,0,0,0,13,8,0,0,NECTIN2,19,11
ENSG00000130255,+,4657,4657,0.41206785484217306,0.4333261756495598,13,7,9,0,0,0,1,0,1,0,0,0,1,1,1,0,RPL36,4,1
ENSG00000130299,+,248,248,0.5201612903225806,0.4274193548387097,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GTPBP3,0,0
ENSG00000130511,+,12902,12902,0.36312199658967603,0.4160595256549372,0,5,0,0,3,2,1,2,0,0,0,0,2,4,0,0,SSBP4,6,8
ENSG00000130592,+,31047,31047,0.379746835443038,0.3731117338229136,8,7,1,2,6,9,2,2,0,0,0,2,6,1,0,2,LSP1,14,16
ENSG00000130985,+,7102,7102,0.5025344973246972,0.47521824838073784,6,6,0,0,2,0,2,1,0,1,0,0,1,1,0,1,UBA1,5,4
ENSG00000131127,+,28731,28731,0.6000835334655946,0.5571682155163412,82,50,9,1,0,0,1,2,0,0,2,1,5,7,1,3,ZNF141,9,13
ENSG00000131174,+,6765,6765,0.5924611973392461,0.5807834441980784,9,14,0,0,0,0,0,0,0,0,1,0,1,2,1,1,COX7B,3,3
ENSG00000131203,+,9237,9237,0.5961892389303887,0.625636029013749,21,22,0,3,0,2,2,1,2,1,0,1,4,4,0,1,IDO1,8,10
ENSG00000131653,+,699,699,0.40915593705293274,0.3490701001430615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAF7,0,0
ENSG00000131724,+,5110,5110,0.6183953033268101,0.5986301369863014,18,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,IL13RA1,1,0
ENSG00000132153,+,35551,35551,0.49551348766560716,0.5168630980844421,33,38,8,1,3,2,4,4,0,1,0,2,15,27,2,0,DHX30,24,36
ENSG00000132300,+,40742,40742,0.5862991507535221,0.5568455156840607,86,79,1,2,4,3,1,4,1,1,2,1,11,10,2,5,PTCD3,21,24
ENSG00000132530,+,12582,12582,0.5894929264027976,0.5389445239230647,29,11,0,0,2,1,3,1,2,0,0,0,2,2,0,1,XAF1,9,5
ENSG00000132591,+,4630,4630,0.4980561555075594,0.4980561555075594,2,3,0,0,0,0,0,1,1,0,0,0,1,5,0,0,ERAL1,2,6
ENSG00000132600,+,39910,39910,0.514407416687547,0.5294161864194438,62,53,5,7,7,6,2,5,1,2,0,1,9,9,1,0,PRMT7,20,23
ENSG00000132661,+,2158,2158,0.5639481000926784,0.41102873030583875,2,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,NXT1,2,2
ENSG00000132718,+,1515,1515,0.5366336633663367,0.5425742574257426,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,SYT11,1,1
ENSG00000132740,+,743,743,0.4993270524899058,0.5531628532974427,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,IGHMBP2,0,1
ENSG00000132763,+,1513,1513,0.5499008592200926,0.5287508261731659,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MMACHC,1,0
ENSG00000133067,+,27830,27830,0.5312612288896874,0.4890406036651096,43,25,1,5,2,5,5,0,0,0,1,2,3,4,3,1,LGR6,14,12
ENSG00000133111,+,8249,8249,0.6355921929930901,0.5683113104618742,21,19,0,0,0,0,0,0,0,1,1,0,3,2,1,0,RFXAP,5,3
ENSG00000134056,+,436,436,0.481651376146789,0.5481651376146789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MRPS36,0,0
ENSG00000134444,+,13633,13633,0.6569353773930903,0.6468862319372112,38,55,3,2,1,1,1,0,2,2,0,2,0,3,2,2,RELCH,6,10
ENSG00000134453,+,7288,7288,0.610318331503842,0.5853457738748628,19,19,0,0,1,0,1,0,0,1,1,1,2,1,0,2,RBM17,5,5
ENSG00000134597,+,7153,7153,0.5894030476723053,0.5350202712148748,13,10,1,1,0,0,0,2,0,0,0,0,0,1,2,1,RBMX2,2,4
ENSG00000134955,+,833,833,0.31812725090036015,0.4849939975990396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SLC37A2,0,0
ENSG00000135047,+,1752,1752,0.6398401826484018,0.5622146118721462,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CTSL,0,0
ENSG00000135480,+,7794,7794,0.4667693097254298,0.4384141647421093,10,4,1,0,1,2,1,0,0,0,0,0,0,1,0,0,KRT7,2,3
ENSG00000135521,+,2893,2893,0.6135499481507086,0.6083650190114068,7,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,LTV1,1,0
ENSG00000135643,+,13639,13639,0.6205000366595792,0.6199868025515067,50,39,4,1,1,0,0,0,1,0,0,0,4,1,1,1,KCNMB4,7,2
